01209,LEAZ,1200,"",LEAZ,"46.1086518044,5.87649017888",12.09
01189,INJOUX GENISSIAT,1200,CRAZ,INJOUX GENISSIAT,"46.0497734524,5.75991363273",11.89
01033,VALSERHONE,1200,LANCRANS,VALSERHONE,"46.1067901755,5.83202736464",10.33
01448,VILLES,1200,"",VILLES,"46.0954293058,5.7569250415",14.48
74109,ELOISE,1200,"",ELOISE,"46.0837640303,5.84669856092",741.09
01160,FERNEY VOLTAIRE,1210,"",FERNEY VOLTAIRE,"46.2519789243,6.10826403805",11.6
01435,VERSONNEX,1210,"",VERSONNEX,"46.2997631425,6.10057952207",14.35
01281,ORNEX,1210,"",ORNEX,"46.2774557513,6.09454723599",12.81
01143,DIVONNE LES BAINS,1220,"",DIVONNE LES BAINS,"46.3756333495,6.1158647611",11.43
01397,SAUVERNY,1220,"",SAUVERNY,"46.3126908233,6.11043836433",13.97
01180,GRILLY,1220,"",GRILLY,"46.3318810665,6.11366767978",11.8
01017,ARGIS,1230,"",ARGIS,"45.9337182132,5.48251100314",10.17
01107,CLEYZIEU,1230,"",CLEYZIEU,"45.902146623,5.43272695486",11.07
01384,ST RAMBERT EN BUGEY,1230,"",ST RAMBERT EN BUGEY,"45.9504631708,5.44017084612",13.84
01421,TORCIEU,1230,"",TORCIEU,"45.92125055,5.40400282244",14.21
01111,CONAND,1230,"",CONAND,"45.8834810846,5.47541328981",11.11
01155,EVOSGES,1230,"",EVOSGES,"45.965147537,5.50283599885",11.55
01277,NIVOLLET MONTGRIFFON,1230,"",NIVOLLET MONTGRIFFON,"45.9999448244,5.45847815374",12.77
01076,CHALEY,1230,"",CHALEY,"45.9533367734,5.53682505273",10.76
01013,ARANDAS,1230,"",ARANDAS,"45.8908155275,5.49870439091",10.13
01279,ONCIEU,1230,"",ONCIEU,"45.9651165469,5.47146617499",12.79
01416,TENAY,1230,"",TENAY,"45.922698278,5.51453923595",14.16
01211,LENT,1240,"",LENT,"46.1160216305,5.20200684747",12.11
01359,ST GERMAIN SUR RENON,1240,"",ST GERMAIN SUR RENON,"46.0797285417,5.06090903982",13.59
01335,ST ANDRE LE BOUCHOUX,1240,"",ST ANDRE LE BOUCHOUX,"46.1131399612,5.0802376895",13.35
01085,LA CHAPELLE DU CHATELARD,1240,"",LA CHAPELLE DU CHATELARD,"46.0744536905,5.02162055898",10.85
01145,DOMPIERRE SUR VEYLE,1240,"",DOMPIERRE SUR VEYLE,"46.0667883703,5.21665199666",11.45
01069,CERTINES,1240,"",CERTINES,"46.1337950959,5.26239539372",10.69
01235,MARLIEUX,1240,"",MARLIEUX,"46.0549073186,5.0741150816",12.35
01383,ST PAUL DE VARAX,1240,"",ST PAUL DE VARAX,"46.0956691617,5.12762470203",13.83
01197,JOURNANS,1250,"",JOURNANS,"46.1464982407,5.33452833151",11.97
01245,BOHAS MEYRIAT RIGNAT,1250,BOHAS,BOHAS MEYRIAT RIGNAT,"46.1427060662,5.3780109646",12.45
01072,CEYZERIAT,1250,"",CEYZERIAT,"46.1832170988,5.32007207542",10.72
01095,NIVIGNE ET SURAN,1250,GERMAGNAT,NIVIGNE ET SURAN,"46.2750157946,5.41649423093",10.95
01447,VILLEREVERSURE,1250,"",VILLEREVERSURE,"46.1926750369,5.3947679407",14.47
01125,CORVEISSIAT,1250,"",CORVEISSIAT,"46.2505107235,5.47152467919",11.25
01184,HAUTECOURT ROMANECHE,1250,"",HAUTECOURT ROMANECHE,"46.1611241927,5.42944457639",11.84
01184,HAUTECOURT ROMANECHE,1250,ROMANECHE,HAUTECOURT ROMANECHE,"46.1611241927,5.42944457639",11.84
01195,JASSERON,1250,"",JASSERON,"46.2150037064,5.31215372338",11.95
01245,BOHAS MEYRIAT RIGNAT,1250,RIGNAT,BOHAS MEYRIAT RIGNAT,"46.1427060662,5.3780109646",12.45
01317,RAMASSE,1250,"",RAMASSE,"46.1905550894,5.35572056985",13.17
01095,NIVIGNE ET SURAN,1250,CHAVANNES SUR SURAN,NIVIGNE ET SURAN,"46.2750157946,5.41649423093",10.95
01106,CIZE,1250,"",CIZE,"46.2003848172,5.45082526739",11.06
01245,BOHAS MEYRIAT RIGNAT,1250,"",BOHAS MEYRIAT RIGNAT,"46.1427060662,5.3780109646",12.45
01254,MONTAGNAT,1250,"",MONTAGNAT,"46.1686969123,5.27962107938",12.54
01321,REVONNAS,1250,"",REVONNAS,"46.1615355815,5.33543916388",13.21
01408,SIMANDRE SUR SURAN,1250,"",SIMANDRE SUR SURAN,"46.2340471594,5.42240815305",14.08
01150,DROM,1250,"",DROM,"46.2196603059,5.36799994918",11.5
01177,GRAND CORENT,1250,"",GRAND CORENT,"46.207387937,5.43318666027",11.77
01309,POUILLAT,1250,"",POUILLAT,"46.3219301481,5.42318000482",13.09
01369,ST JUST,1250,"",ST JUST,"46.1929758576,5.28494181398",13.69
01422,TOSSIAT,1250,"",TOSSIAT,"46.1384790158,5.30400055922",14.22
01036,VALROMEY SUR SERAN,1260,VIEU,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01187,HAUT VALROMEY,1260,LE PETIT ABERGEMENT,HAUT VALROMEY,"46.0317412192,5.70267027388",11.87
01453,ARVIERE EN VALROMEY,1260,BRENAZ,ARVIERE EN VALROMEY,"45.9063608209,5.73707051523",14.53
01079,CHAMPAGNE EN VALROMEY,1260,PASSIN,CHAMPAGNE EN VALROMEY,"45.9316447397,5.69321890072",10.79
01187,HAUT VALROMEY,1260,LE GRAND ABERGEMENT,HAUT VALROMEY,"46.0317412192,5.70267027388",11.87
01187,HAUT VALROMEY,1260,SONGIEU,HAUT VALROMEY,"46.0317412192,5.70267027388",11.87
01036,VALROMEY SUR SERAN,1260,BELMONT LUTHEZIEU,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01036,VALROMEY SUR SERAN,1260,LOMPNIEU,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01036,VALROMEY SUR SERAN,1260,LUTHEZIEU,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01036,VALROMEY SUR SERAN,1260,SUTRIEU,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01079,CHAMPAGNE EN VALROMEY,1260,"",CHAMPAGNE EN VALROMEY,"45.9316447397,5.69321890072",10.79
01079,CHAMPAGNE EN VALROMEY,1260,LILIGNOD,CHAMPAGNE EN VALROMEY,"45.9316447397,5.69321890072",10.79
01453,ARVIERE EN VALROMEY,1260,LOCHIEU,ARVIERE EN VALROMEY,"45.9063608209,5.73707051523",14.53
01036,VALROMEY SUR SERAN,1260,CHARANCIN,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01036,VALROMEY SUR SERAN,1260,FITIGNIEU,VALROMEY SUR SERAN,"45.8847475883,5.65115788055",10.36
01187,HAUT VALROMEY,1260,HOTONNES,HAUT VALROMEY,"46.0317412192,5.70267027388",11.87
01330,RUFFIEU,1260,"",RUFFIEU,"46.0037108867,5.65322391497",13.3
01453,ARVIERE EN VALROMEY,1260,VIRIEU LE PETIT,ARVIERE EN VALROMEY,"45.9063608209,5.73707051523",14.53
01108,COLIGNY,1270,"",COLIGNY,"46.3866637865,5.3308227014",11.08
01147,DOMSURE,1270,"",DOMSURE,"46.4244066427,5.29313479651",11.47
01432,VERJON,1270,"",VERJON,"46.3459093717,5.34853019646",14.32
01445,VILLEMOTIER,1270,"",VILLEMOTIER,"46.3458538978,5.31036160991",14.45
01029,BEAUPONT,1270,"",BEAUPONT,"46.4288360203,5.26003405676",10.29
01296,PIRAJOUX,1270,"",PIRAJOUX,"46.385801285,5.27417594024",12.96
01391,SALAVRE,1270,"",SALAVRE,"46.3635396668,5.34742387197",13.91
01313,PREVESSIN MOENS,1280,"",PREVESSIN MOENS,"46.25827228,6.07223251859",13.13
01313,PREVESSIN MOENS,1280,MOENS,PREVESSIN MOENS,"46.25827228,6.07223251859",13.13
01046,BIZIAT,1290,"",BIZIAT,"46.2266794269,4.94084673168",10.46
01179,GRIEGES,1290,"",GRIEGES,"46.2633634407,4.84621318847",11.79
01134,CROTTET,1290,"",CROTTET,"46.283072336,4.87747971182",11.34
01136,CRUZILLES LES MEPILLAT,1290,"",CRUZILLES LES MEPILLAT,"46.2220588715,4.8752193513",11.36
01306,PONT DE VEYLE,1290,"",PONT DE VEYLE,"46.2637215091,4.88186068102",13.06
01334,ST ANDRE D HUIRIAT,1290,"",ST ANDRE D HUIRIAT,"46.2140960915,4.91291358797",13.34
01365,ST JEAN SUR VEYLE,1290,"",ST JEAN SUR VEYLE,"46.2683632132,4.92198366998",13.65
01042,BEY,1290,"",BEY,"46.2191748844,4.84642690241",10.42
01123,CORMORANCHE SUR SAONE,1290,"",CORMORANCHE SUR SAONE,"46.2403530179,4.8276569593",11.23
01203,LAIZ,1290,"",LAIZ,"46.2469919709,4.89933490972",12.03
01015,ARBOYS EN BUGEY,1300,ST BOIS,ARBOYS EN BUGEY,"45.7237621545,5.65263086429",10.15
01058,BREGNIER CORDON,1300,"",BREGNIER CORDON,"45.6416854652,5.61653371",10.58
01117,CONZIEU,1300,"",CONZIEU,"45.7253102173,5.60442351043",11.17
01227,MAGNIEU,1300,ST CHAMP,MAGNIEU,"45.7754050255,5.71540945601",12.27
01234,MARIGNIEU,1300,"",MARIGNIEU,"45.8010384947,5.71570352924",12.34
01286,PARVES ET NATTAGES,1300,NATTAGES,PARVES ET NATTAGES,"45.7437340183,5.73800737134",12.86
01286,PARVES ET NATTAGES,1300,PARVES,PARVES ET NATTAGES,"45.7437340183,5.73800737134",12.86
01009,ANDERT ET CONDON,1300,"",ANDERT ET CONDON,"45.7873565333,5.65788307924",10.09
01141,CUZIEU,1300,"",CUZIEU,"45.8200002803,5.6765554896",11.41
01310,PREMEYZEL,1300,"",PREMEYZEL,"45.6806263123,5.64396081449",13.1
01006,AMBLEON,1300,"",AMBLEON,"45.7494989044,5.59432017366",10.06
01015,ARBOYS EN BUGEY,1300,ARBIGNIEU,ARBOYS EN BUGEY,"45.7237621545,5.65263086429",10.15
01034,BELLEY,1300,"",BELLEY,"45.7494697806,5.68412365526",10.34
01098,CHAZEY BONS,1300,"",CHAZEY BONS,"45.7925770617,5.68477063188",10.98
01110,COLOMIEU,1300,"",COLOMIEU,"45.7361469025,5.62670101041",11.1
01268,MURS ET GELIGNIEUX,1300,"",MURS ET GELIGNIEUX,"45.6420014274,5.66039684889",12.68
01338,GROSLEE ST BENOIT,1300,ST BENOIT,GROSLEE ST BENOIT,"45.6891842277,5.5843972561",13.38
01454,VIRIGNIN,1300,"",VIRIGNIN,"45.7267387762,5.71282330936",14.54
01061,BRENS,1300,"",BRENS,"45.7135069062,5.68998154517",10.61
01116,CONTREVOZ,1300,"",CONTREVOZ,"45.8009403071,5.62087768159",11.16
01193,IZIEU,1300,"",IZIEU,"45.6557496407,5.63909140794",11.93
01227,MAGNIEU,1300,"",MAGNIEU,"45.7754050255,5.71540945601",12.27
01239,MASSIGNIEU DE RIVES,1300,"",MASSIGNIEU DE RIVES,"45.7571503942,5.7620535823",12.39
01294,PEYRIEU,1300,"",PEYRIEU,"45.6762428663,5.67912809192",12.94
01358,ST GERMAIN LES PAROISSES,1300,"",ST GERMAIN LES PAROISSES,"45.7709749249,5.61753440834",13.58
01065,BUELLAS,1310,"",BUELLAS,"46.2104135162,5.14487465017",10.65
01065,BUELLAS,1310,CORGENON,BUELLAS,"46.2104135162,5.14487465017",10.65
01140,CURTAFOND,1310,"",CURTAFOND,"46.273150382,5.1020896267",11.4
01115,CONFRANCON,1310,"",CONFRANCON,"46.270304175,5.05775217893",11.15
01375,ST MARTIN LE CHATEL,1310,"",ST MARTIN LE CHATEL,"46.291445874,5.12291715091",13.75
01385,ST REMY,1310,"",ST REMY,"46.1846642149,5.16771354778",13.85
01264,MONTRACOL,1310,"",MONTRACOL,"46.1867200301,5.11706011755",12.64
01259,MONTCET,1310,"",MONTCET,"46.219333227,5.11149132074",12.59
01301,POLLIAT,1310,"",POLLIAT,"46.2463108642,5.13794412439",13.01
01090,CHATENAY,1320,"",CHATENAY,"46.0259402155,5.2048590395",10.9
01129,CRANS,1320,"",CRANS,"45.9663793103,5.19490390871",11.29
01449,VILLETTE SUR AIN,1320,"",VILLETTE SUR AIN,"46.0099989032,5.25214547187",14.49
01074,CHALAMONT,1320,"",CHALAMONT,"46.0076491739,5.16936568",10.74
01381,ST NIZIER LE DESERT,1320,"",ST NIZIER LE DESERT,"46.052861561,5.14246131764",13.81
01092,CHATILLON LA PALUD,1320,"",CHATILLON LA PALUD,"45.9748017433,5.2416027725",10.92
01052,BOULIGNEUX,1330,"",BOULIGNEUX,"46.0232774841,4.99252709276",10.52
01207,LAPEYROUSE,1330,"",LAPEYROUSE,"45.9859131165,4.98196682865",12.07
01299,LE PLANTAY,1330,"",LE PLANTAY,"46.0230264227,5.08912046926",12.99
01443,VILLARS LES DOMBES,1330,"",VILLARS LES DOMBES,"45.9927150222,5.04507856642",14.43
01045,BIRIEUX,1330,"",BIRIEUX,"45.9533995502,5.03666479984",10.45
01434,VERSAILLEUX,1330,"",VERSAILLEUX,"45.9854373478,5.11204819151",14.34
01005,AMBERIEUX EN DOMBES,1330,"",AMBERIEUX EN DOMBES,"45.9961799872,4.91227250796",10.05
01382,STE OLIVE,1330,"",STE OLIVE,"46.0142006121,4.93624894982",13.82
01266,MONTREVEL EN BRESSE,1340,"",MONTREVEL EN BRESSE,"46.3252811442,5.11295966315",12.66
01130,BRESSE VALLONS,1340,CRAS SUR REYSSOUZE,BRESSE VALLONS,"46.3130831891,5.17796707174",11.3
01229,MALAFRETAZ,1340,"",MALAFRETAZ,"46.3295545661,5.14386299599",12.29
01236,MARSONNAS,1340,"",MARSONNAS,"46.3409117711,5.06434294764",12.36
01163,FOISSIAT,1340,"",FOISSIAT,"46.3784759782,5.18483641417",11.63
01024,ATTIGNAT,1340,"",ATTIGNAT,"46.2861802203,5.1795233845",10.24
01040,BEREZIAT,1340,"",BEREZIAT,"46.3674371012,5.04021655965",10.4
01130,BRESSE VALLONS,1340,ETREZ,BRESSE VALLONS,"46.3130831891,5.17796707174",11.3
01196,JAYAT,1340,"",JAYAT,"46.3660828991,5.11429701617",11.96
01346,ST DIDIER D AUSSIAT,1340,"",ST DIDIER D AUSSIAT,"46.3069992095,5.05820697692",13.46
01387,ST SULPICE,1340,"",ST SULPICE,"46.3209806116,5.04148389346",13.87
01138,CULOZ,1350,"",CULOZ,"45.8559966843,5.78398308932",11.38
01208,LAVOURS,1350,"",LAVOURS,"45.8108837933,5.77267317838",12.08
01162,FLAXIEU,1350,"",FLAXIEU,"45.8113298005,5.74459048839",11.62
01039,BEON,1350,"",BEON,"45.8568920052,5.75220315052",10.39
01073,CEYZERIEU,1350,"",CEYZERIEU,"45.8335530148,5.71933090966",10.73
01133,CRESSIN ROCHEFORT,1350,"",CRESSIN ROCHEFORT,"45.7826434885,5.76546256637",11.33
01456,VONGNES,1350,"",VONGNES,"45.8129059524,5.72536666767",14.56
01010,ANGLEFORT,1350,"",ANGLEFORT,"45.9093715116,5.79516005674",10.1
01302,POLLIEU,1350,"",POLLIEU,"45.7965373468,5.74794515549",13.02
01224,LOYETTES,1360,"",LOYETTES,"45.7921564114,5.21770971647",12.24
01062,BRESSOLLES,1360,LA LECHERE,BRESSOLLES,"45.869423064,5.1009428902",10.62
01032,BELIGNEUX,1360,"",BELIGNEUX,"45.8591464826,5.13989505865",10.32
01027,BALAN,1360,"",BALAN,"45.8311226453,5.10780019249",10.27
01062,BRESSOLLES,1360,"",BRESSOLLES,"45.869423064,5.1009428902",10.62
01032,BELIGNEUX,1360,CAMP DE LA VALBONNE,BELIGNEUX,"45.8591464826,5.13989505865",10.32
01032,BELIGNEUX,1360,CHANES,BELIGNEUX,"45.8591464826,5.13989505865",10.32
01032,BELIGNEUX,1360,LA VALBONNE,BELIGNEUX,"45.8591464826,5.13989505865",10.32
01350,ST ETIENNE DU BOIS,1370,"",ST ETIENNE DU BOIS,"46.2749447261,5.28428557632",13.5
01426,VAL REVERMONT,1370,PRESSIAT,VAL REVERMONT,"46.2803281838,5.36083165162",14.26
01241,MEILLONNAS,1370,"",MEILLONNAS,"46.244997627,5.33594738489",12.41
01426,VAL REVERMONT,1370,TREFFORT CUISIAT,VAL REVERMONT,"46.2803281838,5.36083165162",14.26
01127,COURMANGOUX,1370,"",COURMANGOUX,"46.3267864521,5.35558241812",11.27
01426,VAL REVERMONT,1370,CUISIAT,VAL REVERMONT,"46.2803281838,5.36083165162",14.26
01038,BENY,1370,"",BENY,"46.3188629218,5.28253433405",10.38
01332,ST ANDRE DE BAGE,1380,"",ST ANDRE DE BAGE,"46.298541568,4.91411565769",13.32
01355,ST GENIS SUR MENTHON,1380,"",ST GENIS SUR MENTHON,"46.2815955593,5.01311826405",13.55
01026,BAGE LE CHATEL,1380,"",BAGE LE CHATEL,"46.3077069231,4.92862084189",10.26
01050,BOISSEY,1380,"",BOISSEY,"46.3727973545,4.9989764059",10.5
01343,ST CYR SUR MENTHON,1380,"",ST CYR SUR MENTHON,"46.2754005606,4.96757105158",13.43
01025,BAGE DOMMARTIN,1380,BAGE LA VILLE,BAGE DOMMARTIN,"46.3233203302,4.9528678933",10.25
01025,BAGE DOMMARTIN,1380,DOMMARTIN,BAGE DOMMARTIN,"46.3233203302,4.9528678933",10.25
01318,RANCE,1390,"",RANCE,"45.9673905154,4.86343025951",13.18
01362,ST JEAN DE THURIGNEUX,1390,"",ST JEAN DE THURIGNEUX,"45.9598424323,4.89936410681",13.62
01261,MONTHIEUX,1390,"",MONTHIEUX,"45.9622791838,4.94555984534",12.61
01105,CIVRIEUX,1390,"",CIVRIEUX,"45.922467454,4.88633786877",11.05
01248,MIONNAY,1390,"",MIONNAY,"45.8955939299,4.92416967439",12.48
01371,ST MARCEL,1390,"",ST MARCEL,"45.9485803654,4.9896671017",13.71
01333,ST ANDRE DE CORCY,1390,"",ST ANDRE DE CORCY,"45.927001954,4.95373324492",13.33
01424,TRAMOYES,1390,"",TRAMOYES,"45.8745670311,4.9639268325",14.24
