35191,LES PORTES DU COGLAIS,35460,COGLES,LES PORTES DU COGLAIS,"48.4485377499,-1.30298513536",351.91
35191,LES PORTES DU COGLAIS,35460,LA SELLE EN COGLES,LES PORTES DU COGLAIS,"48.4485377499,-1.30298513536",351.91
35257,MAEN ROCH,35460,ST ETIENNE EN COGLES,MAEN ROCH,"48.4132416625,-1.3677414096",352.57
35292,ST MARC LE BLANC,35460,BAILLE,ST MARC LE BLANC,"48.3752704313,-1.40505053569",352.92
35004,VAL COUESNON,35460,TREMBLAY,VAL COUESNON,"48.4623399244,-1.47875897631",350.04
35191,LES PORTES DU COGLAIS,35460,MONTOURS,LES PORTES DU COGLAIS,"48.4485377499,-1.30298513536",351.91
35292,ST MARC LE BLANC,35460,"",ST MARC LE BLANC,"48.3752704313,-1.40505053569",352.92
35336,LE TIERCENT,35460,"",LE TIERCENT,"48.3496552529,-1.42320230494",353.36
35004,VAL COUESNON,35460,ST OUEN LA ROUERIE,VAL COUESNON,"48.4623399244,-1.47875897631",350.04
35257,MAEN ROCH,35460,ST BRICE EN COGLES,MAEN ROCH,"48.4132416625,-1.3677414096",352.57
35012,BAIN DE BRETAGNE,35470,"",BAIN DE BRETAGNE,"47.8302948158,-1.67649507218",350.12
35202,LA NOE BLANCHE,35470,"",LA NOE BLANCHE,"47.795066917,-1.7451274838",352.02
35221,PLECHATEL,35470,"",PLECHATEL,"47.8751941838,-1.73375846531",352.21
35221,PLECHATEL,35470,LE CHATELLIER,PLECHATEL,"47.8751941838,-1.73375846531",352.21
35176,GUIPRY MESSAC,35480,GUIPRY,GUIPRY MESSAC,"47.8050001887,-1.79981410683",351.76
35176,GUIPRY MESSAC,35480,MESSAC,GUIPRY MESSAC,"47.8050001887,-1.79981410683",351.76
35289,ST MALO DE PHILY,35480,"",ST MALO DE PHILY,"47.8681860687,-1.80518886357",352.89
35244,ROMAZY,35490,"",ROMAZY,"48.3796845502,-1.49290381835",352.44
35075,CHAUVIGNE,35490,"",CHAUVIGNE,"48.3766708439,-1.45244219408",350.75
35118,GAHARD,35490,"",GAHARD,"48.2882041864,-1.52746285795",351.18
35355,VIEUX VY SUR COUESNON,35490,"",VIEUX VY SUR COUESNON,"48.3340738846,-1.49930744372",353.55
35326,SENS DE BRETAGNE,35490,"",SENS DE BRETAGNE,"48.3367315734,-1.55392717615",353.26
35087,CORNILLE,35500,"",CORNILLE,"48.0822592123,-1.31389594614",350.87
35360,VITRE,35500,"",VITRE,"48.1140815063,-1.19370720718",353.6
35105,ERBREE,35500,"",ERBREE,"48.1094104255,-1.11698541654",351.05
35229,POCE LES BOIS,35500,"",POCE LES BOIS,"48.115220187,-1.25960973465",352.29
35300,ST M HERVE,35500,"",ST M HERVE,"48.1724748255,-1.11096874338",353.0
35052,CHAMPEAUX,35500,"",CHAMPEAUX,"48.1387131553,-1.30145243997",350.52
35194,MONTREUIL SOUS PEROUSE,35500,"",MONTREUIL SOUS PEROUSE,"48.1510951344,-1.24238323574",351.94
35252,ST AUBIN DES LANDES,35500,"",ST AUBIN DES LANDES,"48.1003176943,-1.29173658407",352.52
35330,TAILLIS,35500,"",TAILLIS,"48.1846341773,-1.24010156402",353.3
35015,BALAZE,35500,"",BALAZE,"48.1777363541,-1.18302870433",350.15
35061,LA CHAPELLE ERBREE,35500,"",LA CHAPELLE ERBREE,"48.1402551265,-1.08972100382",350.61
35051,CESSON SEVIGNE,35510,"",CESSON SEVIGNE,"48.1202268032,-1.59714447272",350.51
35173,MELESSE,35520,"",MELESSE,"48.2193069814,-1.68950220558",351.73
35059,LA CHAPELLE DES FOUGERETZ,35520,"",LA CHAPELLE DES FOUGERETZ,"48.1768937301,-1.74067185823",350.59
35177,LA MEZIERE,35520,"",LA MEZIERE,"48.2130666672,-1.75057215298",351.77
35193,MONTREUIL LE GAST,35520,"",MONTREUIL LE GAST,"48.2442583442,-1.72080742537",351.93
35207,NOYAL SUR VILAINE,35530,"",NOYAL SUR VILAINE,"48.0914044616,-1.50548866524",352.07
35039,BRECE,35530,"",BRECE,"48.1107701278,-1.48991638652",350.39
35327,SERVON SUR VILAINE,35530,"",SERVON SUR VILAINE,"48.120843256,-1.45777238842",353.27
35224,PLERGUER,35540,"",PLERGUER,"48.5284745342,-1.84558109365",352.24
35179,MINIAC MORVAN,35540,"",MINIAC MORVAN,"48.5246933441,-1.89543357334",351.79
35179,MINIAC MORVAN,35540,VIEUX BOURG,MINIAC MORVAN,"48.5246933441,-1.89543357334",351.79
35362,LE TRONCHET,35540,"",LE TRONCHET,"48.4926615398,-1.84121493446",353.62
35285,ST JUST,35550,"",ST JUST,"47.7645343074,-1.96896648754",352.85
35155,LOHEAC,35550,"",LOHEAC,"47.8732108316,-1.888495597",351.55
35045,BRUC SUR AFF,35550,"",BRUC SUR AFF,"47.8141653768,-2.00570754872",350.45
35219,PIPRIAC,35550,"",PIPRIAC,"47.8116756729,-1.93781141913",352.19
35268,ST GANTON,35550,"",ST GANTON,"47.769209131,-1.89133276373",352.68
35328,SIXT SUR AFF,35550,"",SIXT SUR AFF,"47.7748715245,-2.04938893664",353.28
35151,LIEURON,35550,"",LIEURON,"47.851789688,-1.92917231951",351.51
35164,MARCILLE RAOUL,35560,"",MARCILLE RAOUL,"48.3743980511,-1.6139420088",351.64
